2,0.0112,-0.0054826,-6.5872e-05,35.286,0.0061099,-0.00033842
2,0.0116,-0.0057628,-6.9447e-05,35.517,0.0062675,-0.00036299
2,0.012,-0.0060449,-7.3078e-05,35.745,0.0064223,-0.00037859
2,0.0124,-0.0063288,-7.6716e-05,35.969,0.0065677,-0.00039005
2,0.0128,-0.0066145,-8.0343e-05,36.191,0.0067129,-0.00040577
2,0.0132,-0.0069026,-8.3884e-05,36.407,0.0058119,-0.0003939
2,0.0136,-0.0071918,-8.7525e-05,36.623,0.0058341,-0.00039756
2,0.014,-0.0074825,-9.1197e-05,36.837,0.0059172,-0.00040537
2,0.0144,-0.0077748,-9.4872e-05,37.049,0.006008,-0.00041603
2,0.0148,-0.0080687,-9.8536e-05,37.259,0.0060988,-0.00042619
2,0.0152,-0.008364,-0.00010219,37.466,0.0061843,-0.000437
2,0.0156,-0.0086608,-0.00010583,37.673,0.0062641,-0.00044887
2,0.016,-0.008959,-0.00010947,37.877,0.0063439,-0.00045974
2,0.0164,-0.0092586,-0.00011312,38.08,0.0064198,-0.00047083
2,0.0168,-0.0095595,-0.00011678,38.281,0.0064908,-0.00048244
2,0.0172,-0.0098617,-0.00012044,38.481,0.006557,-0.00049182
2,0.0176,-0.010165,-0.0001241,38.679,0.006622,-0.00050098
2,0.018,-0.01047,-0.00012776,38.876,0.0066899,-0.00051174
2,0.0184,-0.010776,-0.00013125,39.068,0.0057935,-0.00049564
2,0.0188,-0.011083,-0.00013494,39.264,0.0067319,-0.00052839
2,0.0192,-0.011392,-0.00013841,39.454,0.0058813,-0.00052318
2,0.0196,-0.011701,-0.00014192,39.644,0.005863,-0.00053109
2,0.02,-0.012012,-0.00014541,39.834,0.0058981,-0.0005445
3,0.0001,-3.5625e-05,8.4245e-07,0.49902,0.0045488,-0.00010186
3,0.0002,-7.2617e-05,1.7167e-06,0.99534,0.0026925,-0.00012126
3,0.0012,-0.00043825,1.0509e-05,5.9684,0.0030478,-1.9154e-05
3,0.0016,-0.00058474,1.4015e-05,7.9569,0.0027983,-0.0001076
3,0.002,-0.00073108,1.7529e-05,9.9459,0.0027942,-0.00010771
3,0.0024,-0.00087741,2.1043e-05,11.935,0.0027943,-0.00010772
3,0.0028,-0.0010237,2.4557e-05,13.924,0.0027944,-0.00010772
3,0.0032,-0.0011701,2.8071e-05,15.913,0.0027945,-0.00010772
3,0.0036,-0.0013164,3.1584e-05,17.902,0.0027947,-0.00010772
3,0.004,-0.0014628,3.5098e-05,19.891,0.0027948,-0.00010772
3,0.0044,-0.0016091,3.8611e-05,21.88,0.0027957,-0.00010703
3,0.0048,-0.0017555,4.2114e-05,23.867,0.0028534,-0.00010443
3,0.0052,-0.0019026,4.5653e-05,25.84,0.003315,-0.0001231
3,0.0056,-0.0020526,4.9898e-05,27.755,0.0050794,-0.00029761
3,0.006,-0.002215,5.6574e-05,29.475,0.0050843,-0.00029615
3,0.0064,-0.0024011,6.7591e-05,30.852,0.005771,-0.0002361
3,0.0068,-0.0026169,7.892e-05,31.82,0.0069272,-2.0556e-05
3,0.0072,-0.0028562,8.8022e-05,32.475,0.0063368,0.00023064
3,0.0076,-0.0031089,9.6257e-05,32.948,0.0063172,0.00022351
3,0.008,-0.0033701,0.00010536,33.315,0.0061721,0.00012567
3,0.0084,-0.003636,0.00011551,33.633,0.0060729,5.8359e-05
3,0.0088,-0.0039053,0.00012633,33.925,0.0060977,-8.3292e-06
3,0.0092,-0.0041774,0.00013754,34.199,0.0061587,-3.6012e-05
3,0.0096,-0.004452,0.00014907,34.462,0.006275,-3.65e-05
3,0.01,-0.0047289,0.00016082,34.716,0.0064381,-4.0011e-05
3,0.0104,-0.0050081,0.00017277,34.963,0.0066242,-3.4538e-05
3,0.0108,-0.0052894,0.00018495,35.205,0.006838,-2.7983e-05
3,0.0112,-0.0055736,0.00019734,35.438,0.0058046,1.9172e-05
3,0.0116,-0.0058591,0.00020991,35.67,0.0058739,1.3813e-05
3,0.012,-0.0061465,0.00022262,35.899,0.0060077,1.4284e-05
3,0.0124,-0.0064357,0.00023546,36.124,0.0061467,1.4528e-05
3,0.0128,-0.0067268,0.00024843,36.346,0.0062798,7.2498e-06
3,0.0132,-0.0070197,0.0002615,36.565,0.0064043,4.908e-06
3,0.0136,-0.0073142,0.00027468,36.782,0.0065221,2.9201e-06
3,0.014,-0.0076105,0.000288,36.997,0.0066305,1.5859e-06
3,0.0144,-0.0079084,0.00030141,37.209,0.0067358,-2.9022e-06
3,0.0148,-0.0082078,0.00031492,37.419,0.0068353,-3.9879e-06
3,0.0152,-0.0085096,0.00032853,37.625,0.0058171,3.1887e-05
3,0.0156,-0.0088122,0.00034223,37.831,0.0058104,2.5971e-05
3,0.016,-0.0091161,0.00035603,38.035,0.0058642,2.5021e-05
3,0.0164,-0.0094214,0.00036994,38.238,0.005926,2.514e-05
3,0.0168,-0.0097281,0.00038392,38.44,0.0059899,2.4889e-05
3,0.0172,-0.010036,0.00039798,38.639,0.0060575,2.7515e-05
3,0.0176,-0.010345,0.00041212,38.837,0.0061205,2.6681e-05
3,0.018,-0.010656,0.00042633,39.034,0.0061784,2.3101e-05
3,0.0184,-0.010968,0.00044061,39.229,0.0062368,1.9569e-05
3,0.0188,-0.011281,0.00045498,39.423,0.0062936,1.7726e-05
3,0.0192,-0.011595,0.00046942,39.616,0.0063477,1.7046e-05
3,0.0196,-0.01191,0.00048393,39.807,0.0063959,1.5369e-05
3,0.02,-0.012226,0.00049851,39.997,0.0064461,1.3039e-05
4,0.0001,-3.5448e-05,-2.9724e-07,0.51057,0.0044671,3.449e-05
4,0.0002,-7.2255e-05,-6.0474e-07,1.0184,0.0026405,2.8927e-05
4,0.0012,-0.00043606,-3.6783e-06,6.106,0.0031906,4.1143e-06
4,0.0016,-0.00058183,-4.9049e-06,8.1403,0.0027344,2.4285e-05
4,0.002,-0.00072743,-6.1334e-06,10.175,0.0027293,2.431e-05
4,0.0024,-0.00087304,-7.3619e-06,12.21,0.0027293,2.4309e-05
4,0.0028,-0.0010186,-8.5904e-06,14.245,0.0027294,2.4308e-05
4,0.0032,-0.0011643,-9.8189e-06,16.28,0.0027295,2.4307e-05
4,0.0036,-0.0013099,-1.1047e-05,18.314,0.0027296,2.4307e-05
4,0.004,-0.0014555,-1.2276e-05,20.349,0.0027296,2.4306e-05
4,0.0044,-0.0016011,-1.3502e-05,22.384,0.0027408,2.3607e-05
4,0.0048,-0.0017471,-1.4766e-05,24.41,0.0030256,4.3023e-05
4,0.0052,-0.001895,-1.6348e-05,26.396,0.0043867,0.00014494
4,0.0056,-0.0020496,-1.7998e-05,28.276,0.0053974,0.00015987
4,0.006,-0.0022204,-1.8573e-05,29.911,0.0063033,-6.3775e-06
4,0.0064,-0.0024136,-1.7174e-05,31.228,0.0064221,-1.9344e-05
4,0.0068,-0.0026318,-1.3509e-05,32.2,0.006604,-7.805e-06
4,0.0072,-0.0028724,-7.715e-06,32.864,0.0072963,-0.00014574
4,0.0076,-0.0031269,-3.0717e-06,33.349,0.0072626,-0.00013985
4,0.008,-0.0033892,7.0629e-07,33.741,0.0070831,-0.00011417
4,0.0084,-0.0036564,3.4774e-06,34.083,0.0070783,-0.00015527
4,0.0088,-0.0039273,5.1334e-06,34.396,0.007161,-0.00014802
4,0.0092,-0.0042019,6.4267e-06,34.688,0.0060177,-9.0148e-05
4,0.0096,-0.0044788,7.5565e-06,34.971,0.0060749,-9.4509e-05
4,0.01,-0.004758,8.6803e-06,35.245,0.006211,-0.00011232
4,0.0104,-0.0050397,9.7767e-06,35.512,0.0063586,-0.00011968
4,0.0108,-0.0053236,1.09e-05,35.772,0.0065291,-0.00012615
4,0.0112,-0.0056097,1.2026e-05,36.028,0.0067001,-0.00014168
4,0.0116,-0.0058979,1.3148e-05,36.279,0.0068746,-0.00015007
4,0.012,-0.0061881,1.4302e-05,36.525,0.0070348,-0.00016201
4,0.0124,-0.0064809,1.5519e-05,36.764,0.0060775,-0.00012772
4,0.0128,-0.0067751,1.6722e-05,37.003,0.0061209,-0.00013992
4,0.0132,-0.007071,1.795e-05,37.238,0.0062263,-0.00014987
4,0.0136,-0.0073686,1.9204e-05,37.471,0.0063366,-0.00016461
4,0.014,-0.0076679,2.0476e-05,37.7,0.0064395,-0.00017448
4,0.0144,-0.0079689,2.1776e-05,37.928,0.0065325,-0.00018708
4,0.0148,-0.0082714,2.3076e-05,38.152,0.0066279,-0.00019984
4,0.0152,-0.0085754,2.4382e-05,38.375,0.0067238,-0.00020515
4,0.0156,-0.008881,2.571e-05,38.595,0.0068206,-0.00021442
4,0.016,-0.009188,2.7054e-05,38.813,0.006911,-0.00022205
4,0.0164,-0.0094965,2.8395e-05,39.028,0.0069999,-0.00022567
4,0.0168,-0.0098071,2.9775e-05,39.239,0.0060737,-0.0001718
4,0.0172,-0.010118,3.1064e-05,39.45,0.0060786,-0.00016781
4,0.0176,-0.010431,3.2334e-05,39.659,0.0061545,-0.0001602
4,0.018,-0.010745,3.3553e-05,39.865,0.0062606,-0.00015164
4,0.0184,-0.01106,3.4687e-05,40.07,0.0063841,-0.00013669
4,0.0188,-0.011377,3.5732e-05,40.271,0.0065056,-0.00012527
4,0.0192,-0.011695,3.6713e-05,40.471,0.0066297,-0.00011792
4,0.0196,-0.012014,3.7619e-05,40.667,0.0067596,-0.00010382
4,0.02,-0.012335,3.8452e-05,40.862,0.006886,-9.3578e-05
5,0.0001,-3.5199e-05,-3.7063e-07,0.52005,0.0044821,2.494e-05
5,0.0002,-7.1758e-05,-7.38e-07,1.0373,0.0026088,3.6605e-05
5,0.0012,-0.00043305,-4.4822e-06,6.219,0.0032583,-1.8988e-05
5,0.0016,-0.00057783,-5.9686e-06,8.291,0.0027264,3.407e-05
5,0.002,-0.00072243,-7.4631e-06,10.363,0.002721,3.4205e-05
5,0.0024,-0.00086704,-8.9576e-06,12.436,0.002721,3.4208e-05
5,0.0028,-0.0010116,-1.0452e-05,14.508,0.0027212,3.4209e-05
5,0.0032,-0.0011562,-1.1947e-05,16.581,0.0027213,3.4211e-05
5,0.0036,-0.0013009,-1.3441e-05,18.653,0.0027215,3.4212e-05
5,0.004,-0.0014455,-1.4936e-05,20.726,0.0027216,3.4213e-05
5,0.0044,-0.0015901,-1.6436e-05,22.798,0.0027546,3.6963e-05
5,0.0048,-0.0017353,-1.7738e-05,24.859,0.0032258,-3.3396e-05
5,0.0052,-0.0018842,-1.8641e-05,26.855,0.0055371,-9.6735e-05
5,0.0056,-0.0020407,-1.9217e-05,28.733,0.0064833,-0.00018429
5,0.006,-0.0022126,-1.9429e-05,30.386,0.007595,-6.867e-05
5,0.0064,-0.0024122,-1.7325e-05,31.672,0.0067022,-0.0001257
5,0.0068,-0.0026396,-1.3931e-05,32.586,0.0070354,-0.00015422
5,0.0072,-0.0028881,-1.1874e-05,33.215,0.0076062,-7.7025e-05
5,0.0076,-0.0031485,-1.1046e-05,33.692,0.0077228,-3.3942e-05
5,0.008,-0.0034167,-1.0878e-05,34.088,0.0064939,-4.8262e-06
5,0.0084,-0.0036889,-1.1132e-05,34.445,0.006505,6.2942e-06
5,0.0088,-0.0039647,-1.1607e-05,34.773,0.0066002,2.8956e-06
5,0.0092,-0.0042436,-1.1932e-05,35.081,0.0067191,-1.4092e-05
5,0.0096,-0.0045251,-1.2081e-05,35.377,0.0068824,-4.1566e-05
5,0.01,-0.0048092,-1.2194e-05,35.662,0.0070654,-4.9351e-05
5,0.0104,-0.0050958,-1.22e-05,35.939,0.0072635,-5.616e-05
5,0.0108,-0.0053853,-1.2122e-05,36.205,0.0063902,-5.4315e-05
5,0.0112,-0.0056765,-1.2043e-05,36.469,0.0064791,-5.1019e-05
5,0.0116,-0.0059696,-1.1877e-05,36.728,0.0066191,-5.4183e-05
5,0.012,-0.0062647,-1.1675e-05,36.982,0.0067572,-6.119e-05
5,0.0124,-0.0065617,-1.15e-05,37.233,0.0068994,-6.5877e-05
5,0.0128,-0.0068606,-1.1421e-05,37.479,0.0070239,-6.8789e-05
5,0.0132,-0.0071612,-1.1427e-05,37.723,0.0071527,-6.6615e-05
5,0.0136,-0.0074644,-1.1492e-05,37.961,0.0063079,-5.0744e-05
5,0.014,-0.0077686,-1.1601e-05,38.198,0.0063301,-4.5716e-05
5,0.0144,-0.0080744,-1.1762e-05,38.433,0.006408,-4.4189e-05
5,0.0148,-0.0083817,-1.1973e-05,38.665,0.0065023,-3.4654e-05
5,0.0152,-0.0086905,-1.2229e-05,38.895,0.0065846,-2.6752e-05
5,0.0156,-0.0090008,-1.2546e-05,39.122,0.00667,-1.8388e-05
5,0.016,-0.0093126,-1.2911e-05,39.348,0.0067482,-1.1576e-05
5,0.0164,-0.0096257,-1.3306e-05,39.571,0.0068295,-1.1396e-05
5,0.0168,-0.0099402,-1.3717e-05,39.791,0.0069138,-6.6524e-06
5,0.0172,-0.010256,-1.4154e-05,40.01,0.0070098,-2.0709e-06
5,0.0176,-0.010573,-1.4633e-05,40.226,0.0071155,3.6413e-06
5,0.018,-0.010892,-1.5147e-05,40.439,0.0072344,1.1757e-05
5,0.0184,-0.011212,-1.5685e-05,40.646,0.006437,3.1686e-05
5,0.0188,-0.011534,-1.6263e-05,40.852,0.0064702,3.8196e-05
5,0.0192,-0.011856,-1.6877e-05,41.057,0.006559,4.794e-05
5,0.0196,-0.01218,-1.755e-05,41.259,0.006668,6.044e-05
5,0.02,-0.012505,-1.8253e-05,41.458,0.0067853,6.6872e-05
6,0.0001,-3.5152e-05,-8.0106e-07,0.53055,0.00446,0.00013501
6,0.0002,-7.1647e-05,-1.6542e-06,1.0582,0.0026728,0.00016655
6,0.0012,-0.0004324,-1.0213e-05,6.3447,0.003168,4.0381e-06
6,0.0016,-0.00057694,-1.3615e-05,8.4585,0.0027782,0.00016697
6,0.002,-0.00072133,-1.7034e-05,10.573,0.0027733,0.00016726
6,0.0024,-0.00086571,-2.0453e-05,12.687,0.0027734,0.00016727
6,0.0028,-0.0010101,-2.3872e-05,14.801,0.0027736,0.00016727
6,0.0032,-0.0011545,-2.7291e-05,16.916,0.0027738,0.00016727
6,0.0036,-0.0012989,-3.071e-05,19.03,0.002774,0.00016727
6,0.004,-0.0014433,-3.4128e-05,21.144,0.0027825,0.0001666
6,0.0044,-0.0015877,-3.7541e-05,23.256,0.0028918,0.00016567
6,0.0048,-0.0017332,-4.0646e-05,25.348,0.0036896,9.859e-05
6,0.0052,-0.0018826,-4.2704e-05,27.37,0.0064348,-0.00016454
6,0.0056,-0.0020441,-4.215e-05,29.203,0.0068157,-0.00049421
6,0.006,-0.002224,-3.8031e-05,30.762,0.0074669,-0.00053062
6,0.0064,-0.0024289,-3.3418e-05,31.978,0.0074083,-0.00035805
6,0.0068,-0.002659,-3.1662e-05,32.868,0.007782,-0.00019013
6,0.0072,-0.0029102,-3.1506e-05,33.498,0.0071896,-0.0001869
6,0.0076,-0.0031729,-3.2017e-05,33.99,0.0072884,-0.00022801
6,0.008,-0.0034426,-3.3897e-05,34.408,0.0073068,-0.00018934
6,0.0084,-0.0037172,-3.6922e-05,34.783,0.0073753,-0.00016894
6,0.0088,-0.0039956,-4.0751e-05,35.13,0.0074747,-0.00014247
6,0.0092,-0.004278,-4.5051e-05,35.454,0.0065288,-0.00011938
6,0.0096,-0.0045626,-4.9769e-05,35.766,0.0066007,-9.8091e-05
6,0.01,-0.0048498,-5.4814e-05,36.069,0.0067571,-8.0854e-05
6,0.0104,-0.0051395,-6.0218e-05,36.363,0.0069533,-7.1593e-05
6,0.0108,-0.0054315,-6.5951e-05,36.649,0.0071388,-5.9206e-05
6,0.0112,-0.0057258,-7.2007e-05,36.93,0.0073151,-5.5856e-05
6,0.0116,-0.0060229,-7.8401e-05,37.201,0.0065456,-5.1959e-05
6,0.012,-0.0063215,-8.5131e-05,37.47,0.0066026,-4.4067e-05
6,0.0124,-0.006622,-9.2166e-05,37.735,0.0067211,-3.5252e-05
6,0.0128,-0.0069243,-9.9485e-05,37.997,0.0068572,-3.0514e-05
6,0.0132,-0.0072284,-0.0001071,38.254,0.0069951,-2.295e-05
6,0.0136,-0.0075343,-0.00011499,38.509,0.0071317,-1.5193e-05
6,0.014,-0.0078419,-0.00012316,38.759,0.007271,-8.3559e-06
6,0.0144,-0.0081519,-0.00013163,39.003,0.0065432,9.2694e-06
6,0.0148,-0.0084628,-0.00014038,39.247,0.0065755,1.9499e-05
6,0.0152,-0.0087752,-0.0001494,39.487,0.0066712,2.6933e-05
6,0.0156,-0.0090892,-0.00015862,39.725,0.0067975,3.3026e-05
6,0.016,-0.0094046,-0.00016804,39.96,0.0069205,3.7731e-05
6,0.0164,-0.0097214,-0.00017765,40.191,0.0070531,4.5719e-05
6,0.0168,-0.01004,-0.00018742,40.42,0.0071864,5.1709e-05
6,0.0172,-0.010359,-0.00019738,40.645,0.007324,6.3859e-05
6,0.0176,-0.010681,-0.00020756,40.864,0.0066623,8.4177e-05
6,0.018,-0.011004,-0.00021792,41.082,0.0066931,9.7018e-05
6,0.0184,-0.011328,-0.00022842,41.298,0.0068024,0.0001035
6,0.0188,-0.011653,-0.00023905,41.51,0.0069274,0.0001099
6,0.0192,-0.01198,-0.00024982,41.72,0.0070618,0.0001189
6,0.0196,-0.012307,-0.00026069,41.926,0.0072087,0.00011834
6,0.02,-0.012636,-0.00027161,42.128,0.0073791,0.00010846
7,0.0001,-3.5269e-05,-1.7651e-07,0.53748,0.0045113,7.005e-05
7,0.0002,-7.187e-05,-4.0146e-07,1.072,0.0028558,9.865e-05
7,0.0012,-0.00043382,-2.5919e-06,6.4273,0.0029998,2.9044e-05
7,0.0016,-0.0005788,-3.4657e-06,8.5686,0.0029431,0.00010605
7,0.002,-0.00072365,-4.3429e-06,10.71,0.0029396,0.00010602
7,0.0024,-0.0008685,-5.2201e-06,12.852,0.0029396,0.00010603
7,0.0028,-0.0010133,-6.0974e-06,14.994,0.0029397,0.00010603
7,0.0032,-0.0011582,-6.9746e-06,17.136,0.0029399,0.00010604
7,0.0036,-0.001303,-7.8518e-06,19.278,0.00294,0.00010604
7,0.004,-0.0014479,-8.7263e-06,21.419,0.0029452,0.00010421
7,0.0044,-0.0015928,-9.6054e-06,23.56,0.0030208,0.00010883
7,0.0048,-0.0017385,-1.0379e-05,25.684,0.0036381,6.2875e-05
7,0.0052,-0.001888,-1.0833e-05,27.743,0.0063922,-6.4003e-05
7,0.0056,-0.0020498,-1.153e-05,29.622,0.0071065,-0.00014606
7,0.006,-0.0022345,-1.1491e-05,31.182,0.0070384,-0.00018369
7,0.0064,-0.0024489,-1.1893e-05,32.345,0.0070758,-0.00014889
7,0.0068,-0.00269,-1.2869e-05,33.163,0.0071433,-5.8331e-05
7,0.0072,-0.0029488,-1.2828e-05,33.752,0.007604,-8.2566e-05
7,0.0076,-0.0032179,-1.2325e-05,34.218,0.0076763,-0.00017585
7,0.008,-0.0034931,-1.2065e-05,34.62,0.0077153,-0.00026857
7,0.0084,-0.0037737,-1.2288e-05,34.978,0.0066483,-0.00027477
7,0.0088,-0.0040572,-1.3018e-05,35.316,0.0067062,-0.00028128
7,0.0092,-0.0043437,-1.4167e-05,35.638,0.006856,-0.00028409
7,0.0096,-0.004633,-1.5639e-05,35.947,0.0070574,-0.00030388
7,0.01,-0.0049248,-1.7436e-05,36.247,0.0072579,-0.00032623
7,0.0104,-0.0052192,-1.9363e-05,36.539,0.0074309,-0.00032899
7,0.0108,-0.0055168,-2.1255e-05,36.82,0.0066074,-0.00031618
7,0.0112,-0.005816,-2.3266e-05,37.099,0.0066774,-0.00031837
7,0.0116,-0.0061173,-2.5317e-05,37.373,0.0068175,-0.00032723
7,0.012,-0.0064207,-2.7433e-05,37.642,0.0069465,-0.00033812
7,0.0124,-0.006726,-2.9607e-05,37.907,0.0070853,-0.00034756
7,0.0128,-0.0070332,-3.1823e-05,38.169,0.0072282,-0.00035654
7,0.0132,-0.0073423,-3.4056e-05,38.426,0.0073644,-0.00036629
7,0.0136,-0.007654,-3.6233e-05,38.676,0.0065865,-0.00034589
7,0.014,-0.0079667,-3.8505e-05,38.925,0.006626,-0.00034927
7,0.0144,-0.008281,-4.086e-05,39.172,0.0067441,-0.00035423
7,0.0148,-0.0085969,-4.3302e-05,39.415,0.0068607,-0.00035682
7,0.0152,-0.0089144,-4.5846e-05,39.655,0.0069784,-0.0003534
7,0.0156,-0.0092334,-4.8512e-05,39.892,0.0070856,-0.00034758
7,0.016,-0.0095538,-5.13e-05,40.126,0.0072098,-0.00033852
7,0.0164,-0.0098756,-5.4205e-05,40.356,0.0073279,-0.0003357
7,0.0168,-0.010199,-5.7251e-05,40.584,0.0074496,-0.0003266
7,0.0172,-0.010524,-6.0328e-05,40.806,0.0067111,-0.00029834
7,0.0176,-0.01085,-6.3587e-05,41.028,0.0067326,-0.00028788
7,0.018,-0.011177,-6.6974e-05,41.247,0.0068087,-0.00028416
7,0.0184,-0.011506,-7.0445e-05,41.464,0.0069066,-0.0002871
7,0.0188,-0.011835,-7.397e-05,41.678,0.007015,-0.00029
7,0.0192,-0.012166,-7.7549e-05,41.889,0.0071358,-0.00029141
7,0.0196,-0.012498,-8.1185e-05,42.098,0.0072689,-0.0002946
7,0.02,-0.012832,-8.488e-05,42.302,0.0074159,-0.0002912
8,0.0001,-3.4188e-05,-4.509e-09,0.42418,0.0030079,1.4394e-05
8,0.0002,-6.8923e-05,-1.9323e-08,0.84664,0.0025005,3.0019e-07
